date,county,state,fips,cases,deaths
7/2/2020,Richmond,North Carolina,37153,296,7
7/2/2020,Robeson,North Carolina,37155,1264,39
7/2/2020,Rockingham,North Carolina,37157,235,2
7/2/2020,Rowan,North Carolina,37159,1261,43
7/2/2020,Rutherford,North Carolina,37161,317,10
7/2/2020,Sampson,North Carolina,37163,1071,6
7/2/2020,Scotland,North Carolina,37165,142,2
7/2/2020,Stanly,North Carolina,37167,411,5
7/2/2020,Stokes,North Carolina,37169,129,1
7/2/2020,Surry,North Carolina,37171,488,2
7/2/2020,Swain,North Carolina,37173,58,1
7/2/2020,Transylvania,North Carolina,37175,22,1
7/2/2020,Tyrrell,North Carolina,37177,11,0
7/2/2020,Union,North Carolina,37179,1311,25
7/2/2020,Vance,North Carolina,37181,507,37
7/2/2020,Wake,North Carolina,37183,5590,49
7/2/2020,Warren,North Carolina,37185,160,5
7/2/2020,Washington,North Carolina,37187,38,3
7/2/2020,Watauga,North Carolina,37189,75,0
7/2/2020,Wayne,North Carolina,37191,1847,28
7/2/2020,Wilkes,North Carolina,37193,583,6
7/2/2020,Wilson,North Carolina,37195,745,20
7/2/2020,Yadkin,North Carolina,37197,334,4
7/2/2020,Yancey,North Carolina,37199,43,0
7/3/2020,Alamance,North Carolina,37001,1207,37
7/3/2020,Alexander,North Carolina,37003,105,1
7/3/2020,Alleghany,North Carolina,37005,36,0
7/3/2020,Anson,North Carolina,37007,142,1
7/3/2020,Ashe,North Carolina,37009,54,1
7/3/2020,Avery,North Carolina,37011,13,0
7/3/2020,Beaufort,North Carolina,37013,100,0
7/3/2020,Bertie,North Carolina,37015,146,4
7/3/2020,Bladen,North Carolina,37017,397,3
7/3/2020,Brunswick,North Carolina,37019,603,8
7/3/2020,Buncombe,North Carolina,37021,625,39
7/3/2020,Burke,North Carolina,37023,1074,20
7/3/2020,Cabarrus,North Carolina,37025,1237,33
7/3/2020,Caldwell,North Carolina,37027,469,4
7/3/2020,Camden,North Carolina,37029,31,0
7/3/2020,Carteret,North Carolina,37031,100,3
7/3/2020,Caswell,North Carolina,37033,142,2
7/3/2020,Catawba,North Carolina,37035,887,12
7/3/2020,Chatham,North Carolina,37037,975,43
7/3/2020,Cherokee,North Carolina,37039,45,2
7/3/2020,Chowan,North Carolina,37041,26,0
7/3/2020,Clay,North Carolina,37043,12,0
7/3/2020,Cleveland,North Carolina,37045,349,4
7/3/2020,Columbus,North Carolina,37047,553,39
7/3/2020,Craven,North Carolina,37049,391,6
7/3/2020,Cumberland,North Carolina,37051,1311,41
7/3/2020,Currituck,North Carolina,37053,20,0
7/3/2020,Dare,North Carolina,37055,68,1
7/3/2020,Davidson,North Carolina,37057,1035,15
7/3/2020,Davie,North Carolina,37059,208,3
7/3/2020,Duplin,North Carolina,37061,1533,27
7/3/2020,Durham,North Carolina,37063,4015,66
7/3/2020,Edgecombe,North Carolina,37065,329,9
7/3/2020,Forsyth,North Carolina,37067,3185,37
7/3/2020,Franklin,North Carolina,37069,376,21
7/3/2020,Gaston,North Carolina,37071,1250,11
7/3/2020,Gates,North Carolina,37073,27,2
7/3/2020,Graham,North Carolina,37075,10,0
7/3/2020,Granville,North Carolina,37077,825,21
7/3/2020,Greene,North Carolina,37079,182,3
7/3/2020,Guilford,North Carolina,37081,3000,118
7/3/2020,Halifax,North Carolina,37083,319,4
7/3/2020,Harnett,North Carolina,37085,682,30
7/3/2020,Haywood,North Carolina,37087,92,0
7/3/2020,Henderson,North Carolina,37089,675,50
7/3/2020,Hertford,North Carolina,37091,168,10
7/3/2020,Hoke,North Carolina,37093,391,3
7/3/2020,Hyde,North Carolina,37095,13,0
7/3/2020,Iredell,North Carolina,37097,873,7
7/3/2020,Jackson,North Carolina,37099,126,1
7/3/2020,Johnston,North Carolina,37101,1641,33
7/3/2020,Jones,North Carolina,37103,36,3
7/3/2020,Lee,North Carolina,37105,856,8
7/3/2020,Lenoir,North Carolina,37107,379,11
7/3/2020,Lincoln,North Carolina,37109,283,1
7/3/2020,Macon,North Carolina,37113,288,1
7/3/2020,Madison,North Carolina,37115,14,0
7/3/2020,Martin,North Carolina,37117,140,4
7/3/2020,McDowell,North Carolina,37111,259,2
7/3/2020,Mecklenburg,North Carolina,37119,12233,155
7/3/2020,Mitchell,North Carolina,37121,40,0
7/3/2020,Montgomery,North Carolina,37123,334,7
7/3/2020,Moore,North Carolina,37125,506,13
7/3/2020,Nash,North Carolina,37127,502,6
7/3/2020,New Hanover,North Carolina,37129,1063,7
7/3/2020,Northampton,North Carolina,37131,186,15
7/3/2020,Onslow,North Carolina,37133,334,3
7/3/2020,Orange,North Carolina,37135,745,42
7/3/2020,Pamlico,North Carolina,37137,23,0
7/3/2020,Pasquotank,North Carolina,37139,217,17
7/3/2020,Pender,North Carolina,37141,291,2
7/3/2020,Perquimans,North Carolina,37143,37,2
7/3/2020,Person,North Carolina,37145,112,1
7/3/2020,Pitt,North Carolina,37147,758,6
7/3/2020,Polk,North Carolina,37149,74,4
7/3/2020,Randolph,North Carolina,37151,1251,31
7/3/2020,Richmond,North Carolina,37153,306,7
7/3/2020,Robeson,North Carolina,37155,1320,39
7/3/2020,Rockingham,North Carolina,37157,238,2
7/3/2020,Rowan,North Carolina,37159,1284,43
7/3/2020,Rutherford,North Carolina,37161,317,10
7/3/2020,Sampson,North Carolina,37163,1084,6
7/3/2020,Scotland,North Carolina,37165,144,2
7/3/2020,Stanly,North Carolina,37167,437,5
7/3/2020,Stokes,North Carolina,37169,133,1
7/3/2020,Surry,North Carolina,37171,496,2
7/3/2020,Swain,North Carolina,37173,59,1
7/3/2020,Transylvania,North Carolina,37175,25,1
7/3/2020,Tyrrell,North Carolina,37177,12,0
7/3/2020,Union,North Carolina,37179,1393,25
7/3/2020,Vance,North Carolina,37181,521,38
7/3/2020,Wake,North Carolina,37183,5771,49
7/3/2020,Warren,North Carolina,37185,161,5
7/3/2020,Washington,North Carolina,37187,40,3
7/3/2020,Watauga,North Carolina,37189,77,0
7/3/2020,Wayne,North Carolina,37191,1864,28
7/3/2020,Wilkes,North Carolina,37193,586,6
7/3/2020,Wilson,North Carolina,37195,767,20
7/3/2020,Yadkin,North Carolina,37197,338,4
7/3/2020,Yancey,North Carolina,37199,44,0
7/4/2020,Alamance,North Carolina,37001,1240,37
7/4/2020,Alexander,North Carolina,37003,112,1
7/4/2020,Alleghany,North Carolina,37005,36,0
7/4/2020,Anson,North Carolina,37007,148,1
7/4/2020,Ashe,North Carolina,37009,54,1
7/4/2020,Avery,North Carolina,37011,14,0
7/4/2020,Beaufort,North Carolina,37013,103,0
7/4/2020,Bertie,North Carolina,37015,149,4
7/4/2020,Bladen,North Carolina,37017,398,3
7/4/2020,Brunswick,North Carolina,37019,628,8
7/4/2020,Buncombe,North Carolina,37021,646,39
7/4/2020,Burke,North Carolina,37023,1099,20
7/4/2020,Cabarrus,North Carolina,37025,1313,33
7/4/2020,Caldwell,North Carolina,37027,486,4
7/4/2020,Camden,North Carolina,37029,31,0
7/4/2020,Carteret,North Carolina,37031,101,3
7/4/2020,Caswell,North Carolina,37033,144,2
7/4/2020,Catawba,North Carolina,37035,907,12
7/4/2020,Chatham,North Carolina,37037,984,43
7/4/2020,Cherokee,North Carolina,37039,44,2
7/4/2020,Chowan,North Carolina,37041,27,0
7/4/2020,Clay,North Carolina,37043,12,0
7/4/2020,Cleveland,North Carolina,37045,365,4
7/4/2020,Columbus,North Carolina,37047,555,39
7/4/2020,Craven,North Carolina,37049,387,6
7/4/2020,Cumberland,North Carolina,37051,1337,41
7/4/2020,Currituck,North Carolina,37053,18,0
7/4/2020,Dare,North Carolina,37055,71,1
7/4/2020,Davidson,North Carolina,37057,1056,15
7/4/2020,Davie,North Carolina,37059,210,3
7/4/2020,Duplin,North Carolina,37061,1542,28
7/4/2020,Durham,North Carolina,37063,4064,67
7/4/2020,Edgecombe,North Carolina,37065,334,9
7/4/2020,Forsyth,North Carolina,37067,3233,37
7/4/2020,Franklin,North Carolina,37069,377,21
7/4/2020,Gaston,North Carolina,37071,1291,11
7/4/2020,Gates,North Carolina,37073,27,2
7/4/2020,Graham,North Carolina,37075,10,0
7/4/2020,Granville,North Carolina,37077,833,21
7/4/2020,Greene,North Carolina,37079,182,3
7/4/2020,Guilford,North Carolina,37081,3055,117
7/4/2020,Halifax,North Carolina,37083,321,4
7/4/2020,Harnett,North Carolina,37085,692,30
7/4/2020,Haywood,North Carolina,37087,98,0
7/4/2020,Henderson,North Carolina,37089,687,50
7/4/2020,Hertford,North Carolina,37091,169,10
7/4/2020,Hoke,North Carolina,37093,389,3
7/4/2020,Hyde,North Carolina,37095,13,0
7/4/2020,Iredell,North Carolina,37097,869,7
7/4/2020,Jackson,North Carolina,37099,127,1
7/4/2020,Johnston,North Carolina,37101,1685,33
7/4/2020,Jones,North Carolina,37103,36,3
7/4/2020,Lee,North Carolina,37105,858,8
7/4/2020,Lenoir,North Carolina,37107,380,11
7/4/2020,Lincoln,North Carolina,37109,295,1
7/4/2020,Macon,North Carolina,37113,288,1
7/4/2020,Madison,North Carolina,37115,14,0
7/4/2020,Martin,North Carolina,37117,141,4
7/4/2020,McDowell,North Carolina,37111,264,2
7/4/2020,Mecklenburg,North Carolina,37119,12576,155
7/4/2020,Mitchell,North Carolina,37121,43,0
7/4/2020,Montgomery,North Carolina,37123,337,7
7/4/2020,Moore,North Carolina,37125,522,13
7/4/2020,Nash,North Carolina,37127,514,6
7/4/2020,New Hanover,North Carolina,37129,1095,7
7/4/2020,Northampton,North Carolina,37131,188,15
7/4/2020,Onslow,North Carolina,37133,339,3
7/4/2020,Orange,North Carolina,37135,775,42
7/4/2020,Pamlico,North Carolina,37137,25,0
7/4/2020,Pasquotank,North Carolina,37139,218,17
7/4/2020,Pender,North Carolina,37141,296,2
7/4/2020,Perquimans,North Carolina,37143,37,2
7/4/2020,Person,North Carolina,37145,114,1
7/4/2020,Pitt,North Carolina,37147,785,6
7/4/2020,Polk,North Carolina,37149,74,4
7/4/2020,Randolph,North Carolina,37151,1266,31
7/4/2020,Richmond,North Carolina,37153,309,7
7/4/2020,Robeson,North Carolina,37155,1321,39
7/4/2020,Rockingham,North Carolina,37157,257,2
7/4/2020,Rowan,North Carolina,37159,1295,43
7/4/2020,Rutherford,North Carolina,37161,324,10
7/4/2020,Sampson,North Carolina,37163,1093,6
7/4/2020,Scotland,North Carolina,37165,146,2
7/4/2020,Stanly,North Carolina,37167,459,5
7/4/2020,Stokes,North Carolina,37169,135,1
7/4/2020,Surry,North Carolina,37171,497,2
7/4/2020,Swain,North Carolina,37173,58,1
7/4/2020,Transylvania,North Carolina,37175,26,1
7/4/2020,Tyrrell,North Carolina,37177,13,0
7/4/2020,Union,North Carolina,37179,1420,25
7/4/2020,Vance,North Carolina,37181,523,38
7/4/2020,Wake,North Carolina,37183,5810,49
7/4/2020,Warren,North Carolina,37185,165,5
7/4/2020,Washington,North Carolina,37187,40,3
7/4/2020,Watauga,North Carolina,37189,83,0
7/4/2020,Wayne,North Carolina,37191,1879,28
7/4/2020,Wilkes,North Carolina,37193,588,6
7/4/2020,Wilson,North Carolina,37195,757,19
7/4/2020,Yadkin,North Carolina,37197,340,5
7/4/2020,Yancey,North Carolina,37199,44,0
7/5/2020,Alamance,North Carolina,37001,1274,37
7/5/2020,Alexander,North Carolina,37003,118,1
7/5/2020,Alleghany,North Carolina,37005,37,0
7/5/2020,Anson,North Carolina,37007,149,1
7/5/2020,Ashe,North Carolina,37009,57,1
7/5/2020,Avery,North Carolina,37011,15,0
7/5/2020,Beaufort,North Carolina,37013,104,0
7/5/2020,Bertie,North Carolina,37015,151,4
7/5/2020,Bladen,North Carolina,37017,399,3
7/5/2020,Brunswick,North Carolina,37019,667,8
7/5/2020,Buncombe,North Carolina,37021,675,39
7/5/2020,Burke,North Carolina,37023,1105,20
7/5/2020,Cabarrus,North Carolina,37025,1343,33
7/5/2020,Caldwell,North Carolina,37027,504,4
7/5/2020,Camden,North Carolina,37029,31,0
7/5/2020,Carteret,North Carolina,37031,105,3
7/5/2020,Caswell,North Carolina,37033,147,2
7/5/2020,Catawba,North Carolina,37035,942,12
7/5/2020,Chatham,North Carolina,37037,990,43
7/5/2020,Cherokee,North Carolina,37039,44,2
7/5/2020,Chowan,North Carolina,37041,27,0
7/5/2020,Clay,North Carolina,37043,12,0
7/5/2020,Cleveland,North Carolina,37045,375,4
7/5/2020,Columbus,North Carolina,37047,556,39
7/5/2020,Craven,North Carolina,37049,396,6
7/5/2020,Cumberland,North Carolina,37051,1355,41
7/5/2020,Currituck,North Carolina,37053,20,0
7/5/2020,Dare,North Carolina,37055,74,1
7/5/2020,Davidson,North Carolina,37057,1072,15
7/5/2020,Davie,North Carolina,37059,215,3
7/5/2020,Duplin,North Carolina,37061,1561,28
7/5/2020,Durham,North Carolina,37063,4113,67
7/5/2020,Edgecombe,North Carolina,37065,334,9
7/5/2020,Forsyth,North Carolina,37067,3290,37
7/5/2020,Franklin,North Carolina,37069,381,21
7/5/2020,Gaston,North Carolina,37071,1325,11
7/5/2020,Gates,North Carolina,37073,27,2
7/5/2020,Graham,North Carolina,37075,10,0
7/5/2020,Granville,North Carolina,37077,844,21
7/5/2020,Greene,North Carolina,37079,184,3
7/5/2020,Guilford,North Carolina,37081,3094,117
7/5/2020,Halifax,North Carolina,37083,323,4
7/5/2020,Harnett,North Carolina,37085,698,30
7/5/2020,Haywood,North Carolina,37087,98,0
7/5/2020,Henderson,North Carolina,37089,703,50
7/5/2020,Hertford,North Carolina,37091,170,10
7/5/2020,Hoke,North Carolina,37093,403,3
7/5/2020,Hyde,North Carolina,37095,17,0
7/5/2020,Iredell,North Carolina,37097,890,7
7/5/2020,Jackson,North Carolina,37099,138,1
7/5/2020,Johnston,North Carolina,37101,1715,33
7/5/2020,Jones,North Carolina,37103,36,3
7/5/2020,Lee,North Carolina,37105,869,8
7/5/2020,Lenoir,North Carolina,37107,380,11
7/5/2020,Lincoln,North Carolina,37109,300,1
7/5/2020,Macon,North Carolina,37113,289,1
7/5/2020,Madison,North Carolina,37115,16,0
7/5/2020,Martin,North Carolina,37117,143,4
7/5/2020,McDowell,North Carolina,37111,267,2
7/5/2020,Mecklenburg,North Carolina,37119,12806,155
7/5/2020,Mitchell,North Carolina,37121,44,0
7/5/2020,Montgomery,North Carolina,37123,343,7
7/5/2020,Moore,North Carolina,37125,530,13
7/5/2020,Nash,North Carolina,37127,525,6
7/5/2020,New Hanover,North Carolina,37129,1118,7
7/5/2020,Northampton,North Carolina,37131,190,15
7/5/2020,Onslow,North Carolina,37133,345,3
7/5/2020,Orange,North Carolina,37135,813,42
7/5/2020,Pamlico,North Carolina,37137,25,0
7/5/2020,Pasquotank,North Carolina,37139,220,17
7/5/2020,Pender,North Carolina,37141,298,2
7/5/2020,Perquimans,North Carolina,37143,37,2
7/5/2020,Person,North Carolina,37145,117,1
7/5/2020,Pitt,North Carolina,37147,804,6
7/5/2020,Polk,North Carolina,37149,79,4
7/5/2020,Randolph,North Carolina,37151,1295,31
7/5/2020,Richmond,North Carolina,37153,320,7
7/5/2020,Robeson,North Carolina,37155,1332,39
7/5/2020,Rockingham,North Carolina,37157,261,2
7/5/2020,Rowan,North Carolina,37159,1325,43
7/5/2020,Rutherford,North Carolina,37161,328,10
7/5/2020,Sampson,North Carolina,37163,1100,6
7/5/2020,Scotland,North Carolina,37165,149,2
7/5/2020,Stanly,North Carolina,37167,468,5
7/5/2020,Stokes,North Carolina,37169,139,1
7/5/2020,Surry,North Carolina,37171,503,2
7/5/2020,Swain,North Carolina,37173,59,1
7/5/2020,Transylvania,North Carolina,37175,30,1
7/5/2020,Tyrrell,North Carolina,37177,13,0
7/5/2020,Union,North Carolina,37179,1452,25
7/5/2020,Vance,North Carolina,37181,526,38
7/5/2020,Wake,North Carolina,37183,5980,49
7/5/2020,Warren,North Carolina,37185,171,5
7/5/2020,Washington,North Carolina,37187,41,3
7/5/2020,Watauga,North Carolina,37189,93,0
7/5/2020,Wayne,North Carolina,37191,1897,28
7/5/2020,Wilkes,North Carolina,37193,589,6
7/5/2020,Wilson,North Carolina,37195,764,19
7/5/2020,Yadkin,North Carolina,37197,341,5
7/5/2020,Yancey,North Carolina,37199,49,0
7/6/2020,Alamance,North Carolina,37001,1292,37
7/6/2020,Alexander,North Carolina,37003,124,1
7/6/2020,Alleghany,North Carolina,37005,37,0
7/6/2020,Anson,North Carolina,37007,155,1
7/6/2020,Ashe,North Carolina,37009,60,1
7/6/2020,Avery,North Carolina,37011,18,0
7/6/2020,Beaufort,North Carolina,37013,108,0
7/6/2020,Bertie,North Carolina,37015,151,4
7/6/2020,Bladen,North Carolina,37017,399,3
7/6/2020,Brunswick,North Carolina,37019,674,8
7/6/2020,Buncombe,North Carolina,37021,693,39
7/6/2020,Burke,North Carolina,37023,1110,20
7/6/2020,Cabarrus,North Carolina,37025,1368,33
7/6/2020,Caldwell,North Carolina,37027,522,4
7/6/2020,Camden,North Carolina,37029,31,0
7/6/2020,Carteret,North Carolina,37031,109,3
7/6/2020,Caswell,North Carolina,37033,147,2
7/6/2020,Catawba,North Carolina,37035,980,12
7/6/2020,Chatham,North Carolina,37037,994,43
7/6/2020,Cherokee,North Carolina,37039,45,2
7/6/2020,Chowan,North Carolina,37041,29,0
7/6/2020,Clay,North Carolina,37043,12,0
7/6/2020,Cleveland,North Carolina,37045,398,5
7/6/2020,Columbus,North Carolina,37047,565,39
7/6/2020,Craven,North Carolina,37049,402,6
7/6/2020,Cumberland,North Carolina,37051,1374,41
7/6/2020,Currituck,North Carolina,37053,20,0
7/6/2020,Dare,North Carolina,37055,76,1
7/6/2020,Davidson,North Carolina,37057,1102,15
7/6/2020,Davie,North Carolina,37059,223,3
7/6/2020,Duplin,North Carolina,37061,1579,28
7/6/2020,Durham,North Carolina,37063,4176,67
7/6/2020,Edgecombe,North Carolina,37065,347,9
7/6/2020,Forsyth,North Carolina,37067,3353,37
7/6/2020,Franklin,North Carolina,37069,388,21
7/6/2020,Gaston,North Carolina,37071,1385,12
7/6/2020,Gates,North Carolina,37073,27,2
7/6/2020,Graham,North Carolina,37075,10,0
7/6/2020,Granville,North Carolina,37077,854,21
7/6/2020,Greene,North Carolina,37079,190,3
7/6/2020,Guilford,North Carolina,37081,3149,118
7/6/2020,Halifax,North Carolina,37083,325,4
7/6/2020,Harnett,North Carolina,37085,705,30
7/6/2020,Haywood,North Carolina,37087,106,0
7/6/2020,Henderson,North Carolina,37089,720,51
7/6/2020,Hertford,North Carolina,37091,171,10
7/6/2020,Hoke,North Carolina,37093,407,3
7/6/2020,Hyde,North Carolina,37095,20,0
7/6/2020,Iredell,North Carolina,37097,918,7
7/6/2020,Jackson,North Carolina,37099,141,1
7/6/2020,Johnston,North Carolina,37101,1786,33
7/6/2020,Jones,North Carolina,37103,38,3
7/6/2020,Lee,North Carolina,37105,871,8
7/6/2020,Lenoir,North Carolina,37107,382,11
7/6/2020,Lincoln,North Carolina,37109,323,1
7/6/2020,Macon,North Carolina,37113,291,1
7/6/2020,Madison,North Carolina,37115,17,0
7/6/2020,Martin,North Carolina,37117,145,4
7/6/2020,McDowell,North Carolina,37111,271,2
7/6/2020,Mecklenburg,North Carolina,37119,13111,156
7/6/2020,Mitchell,North Carolina,37121,49,0
7/6/2020,Montgomery,North Carolina,37123,347,7
7/6/2020,Moore,North Carolina,37125,533,13
7/6/2020,Nash,North Carolina,37127,541,6
7/6/2020,New Hanover,North Carolina,37129,1138,7
7/6/2020,Northampton,North Carolina,37131,191,15
7/6/2020,Onslow,North Carolina,37133,353,3
7/6/2020,Orange,North Carolina,37135,839,42
7/6/2020,Pamlico,North Carolina,37137,26,0
7/6/2020,Pasquotank,North Carolina,37139,221,17
7/6/2020,Pender,North Carolina,37141,303,2
7/6/2020,Perquimans,North Carolina,37143,37,2
7/6/2020,Person,North Carolina,37145,120,1
7/6/2020,Pitt,North Carolina,37147,822,6
7/6/2020,Polk,North Carolina,37149,85,4
7/6/2020,Randolph,North Carolina,37151,1316,31
7/6/2020,Richmond,North Carolina,37153,325,7
7/6/2020,Robeson,North Carolina,37155,1429,44
7/6/2020,Rockingham,North Carolina,37157,267,2
7/6/2020,Rowan,North Carolina,37159,1368,43
7/6/2020,Rutherford,North Carolina,37161,360,10
7/6/2020,Sampson,North Carolina,37163,1112,6
7/6/2020,Scotland,North Carolina,37165,151,2
7/6/2020,Stanly,North Carolina,37167,479,5
7/6/2020,Stokes,North Carolina,37169,143,1
7/6/2020,Surry,North Carolina,37171,516,2
7/6/2020,Swain,North Carolina,37173,59,1
7/6/2020,Transylvania,North Carolina,37175,36,1
7/6/2020,Tyrrell,North Carolina,37177,16,0
7/6/2020,Union,North Carolina,37179,1528,25
7/6/2020,Vance,North Carolina,37181,527,38
7/6/2020,Wake,North Carolina,37183,6265,49
7/6/2020,Warren,North Carolina,37185,174,5
7/6/2020,Washington,North Carolina,37187,40,3
7/6/2020,Watauga,North Carolina,37189,99,0
7/6/2020,Wayne,North Carolina,37191,1913,28
7/6/2020,Wilkes,North Carolina,37193,593,6
7/6/2020,Wilson,North Carolina,37195,786,19
7/6/2020,Yadkin,North Carolina,37197,351,5
7/6/2020,Yancey,North Carolina,37199,51,0
7/7/2020,Alamance,North Carolina,37001,1309,37
7/7/2020,Alexander,North Carolina,37003,134,1
7/7/2020,Alleghany,North Carolina,37005,37,0
7/7/2020,Anson,North Carolina,37007,162,1
7/7/2020,Ashe,North Carolina,37009,60,1
7/7/2020,Avery,North Carolina,37011,18,0
7/7/2020,Beaufort,North Carolina,37013,110,0
7/7/2020,Bertie,North Carolina,37015,151,4
7/7/2020,Bladen,North Carolina,37017,406,4
